user_id,user_age,user_age_group,user_gender,user_has_children,user_married,user_home_country,user_home_city,user_home_airport,user_origin_airport,user_sign_up_date,user_group_family_category,sessions_number,avg_page_clicks,avg_click_rate,avg_sessions_before_purchase,avg_session_duration_min,flight_booking_proportion,hotel_booking_proportion,total_hotel_bookings,total_flight_bookings,overall_booking_proportion,never_purchased_proportion,avg_booking_lead_time_days,avg_bargain_hunter_index,most_common_destination_country,most_common_trip_airline,most_common_motive,most_common_departure_day_of_week,most_common_departure_season,avg_trip_duration_days,avg_distance_km,most_common_international_status,avg_checked_bags,most_common_business_status,flight_discount_proportion,hotel_discount_proportion,avg_flight_discount_amount,avg_hotel_discount_amount,avg_trip_cost_after_discount_usd,total_trip_cost_after_discount_usd,avg_fare_per_seat,avg_saved_dollars,most_common_fare_category,avg_DS_per_km,avg_cost_per_km,most_common_hotel,most_common_hotel_brand,most_common_hotel_in_home_city,most_common_hotel_category,most_common_hotel_preference,most_common_airline_preference,has_canceled,outlier_cluster,cluster,cluster_name,assigned_perk,Global_Explorer_Pass,Inspiration_Starter_Pack,Exclusive_Savings,Day_Trip_Deal,Elite_Business_Concierge,Flexible_Explorer_Pack,Smart_Savings_Pack,cluster_probability,conversion_score_raw,conversion_score,perk,Premium_Frequent_Travelers,Premium_Traveler_Deal,Flexible_Traveler_Deal,traveler_group,cp_threshold_x,cp_threshold_y,cp_threshold,cluster_cp_threshold
679040,47,45-54,F,True,True,US,birmingham,BHM,BHM,2023-03-20,Single,7,8.571428571428571,0.6989795918367346,1.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,2,2,0.2857142857142857,0,5.0,0.0,US,First Air,Family,Monday,Spring,0.8571428571428571,230.57142857142858,1,0.0,1.0,0.14285714285714285,0.14285714285714285,0.0071428571428571435,0.0071428571428571435,146.7657142857143,1027.3600000000001,45.35857142857143,0.0,Standard,0.0,0.19672242874845106,Four Seasons - ottawa,Four Seasons,0,Business,0,0,False,1.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
679047,37,35-44,F,False,False,US,riverside,RAL,RAL,2023-03-20,Single,8,13.0,1.7767857142857144,3.0,1.25,0.125,0.25,2,2,0.25,0,11.0,0.0,CA,JetBlue Airways,Leisure,Wednesday,Spring,1.375,75.375,1,0.125,0.0,0.25,0.25,0.04375,0.025,179.615,1436.92,14.615,0.0,Budget,0.0,0.1938971807628524,Marriott  - toronto,Marriott,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.75,0.0625,0.0625,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
679066,45,45-54,F,False,True,US,montgomery,MXF,MXF,2023-03-20,Single,8,16.0,1.0178571428571428,1.0,0.75,0.375,0.375,3,6,0.375,0,7.333333333333333,0.0,US,Air France,Leisure,Friday,Spring,2.0,521.0,0,0.25,0.0,0.125,0.25,0.00625,0.025,306.21625,2449.73,82.96625,0.0,Standard,0.0,0.15926966713113408,Choice Hotels - memphis,Choice Hotels,0,Standard,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.1875,0.1875,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
679442,42,35-44,M,False,True,US,winston-salem,INT,INT,2023-03-21,Group (without children),8,15.25,0.3392857142857143,6.0,0.25,0.125,0.125,1,2,0.125,0,10.0,0.0,US,United Airlines,Leisure,Tuesday,Summer,0.375,113.0,0,0.125,1.0,0.25,0.125,0.025,0.0125,41.45125,331.61,20.70125,0.0,Standard,0.0,0.18319690265486727,Four Seasons - chicago,Four Seasons,0,Standard,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.017857142857142856,0.017857142857142856,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
679611,37,35-44,F,False,False,CA,toronto,YKZ,YKZ,2023-03-21,Single,8,14.0,1.6674107142857144,1.0,1.5,0.5,0.625,5,8,0.625,0,5.25,0.0036545977011494244,US,Conviasa,Investigators,Friday,Spring,2.375,899.625,1,0.375,0.0,0.125,0.0,0.04999999999999999,0.0,510.57849999999996,4084.6279999999997,165.4375,6.358999999999999,Budget,0.009136494252873563,0.18164087943838583,Aman Resorts - boston,Hyatt,0,Standard,0,0,False,,4,Elite Business Travelers,Premium_Traveler_Deal,1,0,0,0,0,0,0,0.375,0.3125,0.3125,General 5% Travel Discount,1,1,0,Business Travelers,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
679831,33,25-34,F,False,False,US,spokane,SFF,,2023-03-21,No Flight,6,6.333333333333333,1.3214285714285714,0.0,0.6666666666666666,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.008333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,True,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
680424,49,45-54,F,True,True,US,new york,LGA,LGA,2023-03-21,Single,8,13.625,1.0580357142857144,0.0,1.0,0.25,0.375,3,3,0.375,0,5.0,0.0,US,Delta Air Lines,Family,Sunday,Spring,1.625,493.125,1,0.0,0.0,0.125,0.125,0.00625,0.03125,299.83,2398.64,46.83,0.0,Budget,0.0,0.12908761672918828,Accor - montreal,Accor,1,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.375,0.375,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
680735,38,35-44,M,False,False,US,new york,LGA,LGA,2023-03-21,Group (without children),8,11.75,1.8973214285714286,0.0,1.25,0.375,0.375,3,6,0.375,0,6.333333333333333,0.0,CA,Bahamasair,Leisure,Monday,Summer,0.875,804.625,1,0.375,1.0,0.125,0.0,0.03125,0.0,317.92375,2543.39,134.42374999999998,0.0,Budget,0.0,0.17253462920727944,Accor - columbus,Accor,0,Business,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.375,0.375,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
681050,50,45-54,F,False,False,US,orlando,ORL,ORL,2023-03-21,Group (without children),8,8.75,1.1785714285714286,1.0,0.5,0.25,0.125,1,4,0.25,0,6.0,0.0,US,Allegiant Air,Leisure,Sunday,Spring,0.875,525.375,1,0.125,0.0,0.0,0.125,0.0,0.025,143.744375,1149.955,80.744375,0.0,Premium,0.0,0.15850683635872304,Shangri-La - houston,Shangri-La,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.75,0.125,0.125,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
681581,56,55-65,F,True,False,US,los angeles,LAX,LAX,2023-03-21,Single,7,10.857142857142858,1.3718820861678005,2.0,1.0,0.2857142857142857,0.2857142857142857,2,4,0.2857142857142857,0,6.0,0.0,US,Air France,Family,Monday,Spring,0.7142857142857143,512.5714285714286,0,0.2857142857142857,1.0,0.2857142857142857,0.0,0.042857142857142864,0.0,223.80714285714285,1566.6499999999999,96.23571428571428,0.0,Premium,0.0,0.18766566723106032,Marriott  - houston,Marriott,0,Business,0,0,False,1.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.7142857142857143,0.09523809523809523,0.09523809523809523,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
681720,38,35-44,M,True,False,US,new york,LGA,LGA,2023-03-21,Single,7,15.142857142857142,1.530612244897959,0.0,1.4285714285714286,0.42857142857142855,0.2857142857142857,2,6,0.42857142857142855,0,9.666666666666666,0.0,US,JetBlue Airways,Family,Sunday,Summer,1.8571428571428572,775.1428571428571,1,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.05714285714285713,0.014285714285714287,325.1442857142857,2276.0099999999998,142.00142857142856,0.0,Budget,0.0,0.1840228432435914,NH Hotel  - chicago,NH Hotel,0,Premium,0,0,False,0.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.42857142857142855,0.42857142857142855,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
682005,31,25-34,F,False,False,US,los angeles,LAX,,2023-03-22,No Flight,9,9.222222222222221,0.9365079365079365,0.0,0.3333333333333333,0.0,0.2222222222222222,2,0,0.2222222222222222,0,7.0,0.0,US,,Leisure,,,1.0,0.0,1,0.0,0.0,0.1111111111111111,0.0,0.011111111111111112,0.0,71.33333333333333,642.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Conrad  - hamilton,Conrad,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.7777777777777778,0.2222222222222222,0.2222222222222222,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
682247,37,35-44,F,False,False,US,washington,DCA,DCA,2023-03-22,Single,9,12.11111111111111,1.7182539682539684,3.0,1.1111111111111112,0.3333333333333333,0.3333333333333333,3,5,0.3333333333333333,0,6.666666666666667,0.0,US,Delta Air Lines,Leisure,Friday,Summer,2.0,133.66666666666666,1,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.027777777777777776,0.016666666666666666,271.29185185185185,2441.6266666666666,19.625185185185185,0.0,Budget,0.0,0.1440797267199255,Best Western - new york,Best Western,0,Standard,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.6666666666666667,0.08333333333333333,0.08333333333333333,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
683014,65,65+,F,False,False,US,chicago,ORD,ORD,2023-03-22,Group (without children),8,11.875,1.9285714285714286,0.0,1.25,0.25,0.375,3,4,0.375,0,6.0,0.0,US,Frontier Airlines,Leisure,Monday,Spring,2.375,464.375,1,0.125,1.0,0.0,0.125,0.0,0.01875,458.51,3668.08,79.50999999999999,0.0,Premium,0.0,0.16991080274769815,Extended Stay  - denver,Extended Stay,0,Budget,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.375,0.375,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
683663,66,65+,F,False,True,US,austin,AUS,,2023-03-22,No Flight,8,7.375,0.30357142857142855,3.0,0.25,0.0,0.125,1,0,0.125,0,7.0,0.0,None,,Leisure,,,0.375,0.0,1,0.0,0.0,0.125,0.0,0.01875,0.0,35.25,282.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Rosewood - new york,Rosewood,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.03125,0.03125,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
683976,22,16-24,F,True,False,US,los angeles,LAX,,2023-03-22,No Flight,7,6.857142857142857,0.2653061224489796,6.0,0.2857142857142857,0.0,0.14285714285714285,1,0,0.14285714285714285,0,7.0,0.0,US,,Family,,,0.7142857142857143,0.0,1,0.0,0.0,0.2857142857142857,0.0,0.02857142857142857,0.0,40.0,280.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Hilton - phoenix,Hilton,0,Budget,0,0,False,0.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8571428571428572,0.02040816326530612,0.02040816326530612,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
683978,53,45-54,F,True,True,US,columbus,CMH,CMH,2023-03-22,Single,7,17.571428571428573,1.2321428571428572,2.0,1.2857142857142858,0.42857142857142855,0.42857142857142855,3,6,0.42857142857142855,0,8.0,0.0,US,Delta Air Lines,Family,Saturday,Spring,1.4285714285714286,618.8571428571429,1,0.2857142857142857,1.0,0.0,0.2857142857142857,0.0,0.021428571428571432,273.9214285714286,1917.45,107.0642857142857,0.0,Budget,0.0,0.17419110969541984,Aman Resorts - new york,Rosewood,0,Budget,0,0,False,0.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.14285714285714285,0.14285714285714285,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
684510,35,35-44,F,True,False,US,corpus christi,CRP,CRP,2023-03-22,Single,8,12.75,1.3134920634920635,1.0,1.125,0.125,0.375,3,2,0.375,0,6.0,0.0,US,Conviasa,Family,Thursday,Spring,2.375,26.25,1,0.0,0.0,0.125,0.0,0.01875,0.0,422.14,3377.12,4.64,0.0,Budget,0.0,0.17676190476190476,Best Western - san antonio,Best Western,0,Standard,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.625,0.1875,0.1875,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
684521,31,25-34,F,False,True,US,oakland,OAK,OAK,2023-03-22,Single,7,9.714285714285714,0.8673469387755102,2.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,1,2,0.14285714285714285,0,5.0,0.0,US,AirTran Airways,Leisure,Sunday,Spring,0.42857142857142855,336.85714285714283,0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0071428571428571435,0.0071428571428571435,73.59142857142857,515.14,54.16285714285714,0.0,Standard,0.0,0.16078880407124682,Best Western - dallas,Best Western,0,Budget,0,0,False,1.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8571428571428572,0.047619047619047616,0.047619047619047616,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
684543,44,35-44,F,True,True,US,madison,MSN,MSN,2023-03-22,Single,8,14.375,2.2232142857142856,2.0,0.875,0.125,0.25,2,2,0.25,0,8.0,0.0,US,Cebu Pacific,Family,Tuesday,Summer,1.375,352.625,1,0.0,1.0,0.25,0.125,0.025,0.0125,258.58625,2068.69,58.03625,0.0,Premium,0.0,0.16458348103509396,Hyatt - chicago,Hyatt,0,Premium,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.75,0.08333333333333333,0.08333333333333333,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
684764,37,35-44,F,False,False,US,tulsa,TUL,TUL,2023-03-22,Single,8,9.125,1.390625,2.0,1.0,0.125,0.125,1,2,0.125,0,15.0,0.0004752174735249622,None,Lufthansa,Leisure,Tuesday,Spring,0.25,247.875,1,0.0,1.0,0.125,0.125,0.01875,0.0125,96.85012499999999,774.8009999999999,41.8825,6.282375,Standard,0.0031681164901664147,0.16896621280887544,Crowne Plaza - new york,Crowne Plaza,0,Business,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.041666666666666664,0.041666666666666664,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
684806,27,25-34,F,True,False,US,dallas,DAL,DAL,2023-03-22,Single,8,14.0,1.5758928571428572,0.0,1.25,0.5,0.5,4,8,0.5,0,5.25,0.0,US,Air Canada,Family,Tuesday,Spring,2.25,880.625,1,0.0,1.0,0.0,0.0,0.0,0.0,327.48833333333334,2619.9066666666668,158.86333333333334,0.0,Premium,0.0,0.1792573532210029,Aman Resorts - houston,Aman Resorts,0,Budget,0,0,False,,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.5,0.5,0.5,Luxury Hotel Upgrade,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
685594,70,65+,F,False,True,US,boston,BOS,BOS,2023-03-23,Single,8,11.0,0.6986607142857143,4.0,0.625,0.125,0.125,1,2,0.125,0,7.0,0.0,US,AirTran Airways,Leisure,Monday,Spring,0.75,172.625,0,0.0,0.0,0.0,0.125,0.0,0.00625,229.3475,1834.78,32.2225,0.0,Standard,0.0,0.1866618392469225,Choice Hotels - chicago,Choice Hotels,0,Premium,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.025,0.025,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
685604,56,55-65,F,False,True,US,new york,LGA,LGA,2023-03-23,Single,8,8.25,1.3402777777777777,2.0,0.75,0.125,0.125,1,2,0.125,0,8.0,0.0,US,Delta Air Lines,Leisure,Sunday,Spring,0.875,305.5,0,0.125,0.0,0.125,0.125,0.025,0.01875,396.40375,3171.23,55.15375,0.0,Premium,0.0,0.18053600654664484,Fairmont - austin,Fairmont,0,Premium,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.041666666666666664,0.041666666666666664,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
685958,23,16-24,F,False,False,US,los angeles,LAX,,2023-03-23,No Flight,8,14.75,0.375,0.0,0.125,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.125,0.0,0.025,0.0,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
686165,45,45-54,F,False,False,US,san diego,SAN,SAN,2023-03-23,Single,7,19.428571428571427,2.158503401360544,0.0,2.2857142857142856,0.5714285714285714,0.5714285714285714,4,8,0.5714285714285714,0,6.5,6.303653342070773e-05,US,American Airlines,Leisure,Tuesday,Spring,2.0,1220.2857142857142,1,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,0.0071428571428571435,0.0071428571428571435,364.87399999999997,2554.118,221.70000000000002,4.397428571428572,Premium,0.0012607306684141548,0.18165472244998565,Accor - las vegas,Accor,0,Standard,0,0,False,1.0,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.4285714285714286,0.5714285714285714,0.5714285714285714,Luxury Hotel Upgrade,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
686408,46,45-54,F,False,False,US,san antonio,SKF,SKF,2023-03-23,Single,8,14.625,2.497767857142857,1.0,1.875,0.25,0.5,4,4,0.5,0,10.0,0.0,US,JetBlue Airways,Leisure,Saturday,Spring,5.125,433.125,1,0.0,0.0,0.125,0.125,0.025,0.025,653.365,5226.92,76.03999999999999,0.0,Standard,0.0,0.17590777163172394,Aman Resorts - charlotte,Aman Resorts,0,Standard,0,0,False,,5,Local Day-Trippers,Premium_Traveler_Deal,0,0,0,0,0,0,0,0.5,0.25,0.25,VIP Lounge & Priority Check-In,0,1,0,Business Travelers,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286
686445,40,35-44,F,True,True,US,portland,PWM,,2023-03-23,No Flight,8,14.125,2.3549603174603173,6.0,1.75,0.0,0.125,1,0,0.125,0,7.0,0.0,US,,Family,,,0.625,0.0,1,0.0,0.0,0.25,0.0,0.05,0.0,127.5,1020.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Rosewood - denver,Rosewood,0,Business,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.017857142857142856,0.017857142857142856,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
686509,23,16-24,F,True,False,US,buffalo,BUF,BUF,2023-03-23,Single,6,12.833333333333334,2.6904761904761902,5.0,1.1666666666666667,0.16666666666666666,0.16666666666666666,1,2,0.16666666666666666,0,7.0,0.0,US,Allegiant Air,Family,Wednesday,Summer,0.5,79.33333333333333,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,51.14166666666667,306.85,13.808333333333332,0.0,Budget,0.0,0.1740546218487395,Shangri-La - columbus,Shangri-La,0,Standard,0,0,True,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8333333333333334,0.027777777777777776,0.027777777777777776,General 5% Travel Discount,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
686915,32,25-34,F,False,False,US,houston,IAH,,2023-03-23,No Flight,8,13.0,2.6537698412698414,0.0,1.625,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
686920,54,45-54,F,False,True,US,richmond,RIC,RIC,2023-03-23,Single,8,8.0,0.6852678571428572,2.0,0.625,0.25,0.25,2,4,0.25,0,7.5,0.0005710470650449498,US,Delta Air Lines,Leisure,Sunday,Spring,1.5,691.5,0,0.25,0.0,0.125,0.125,0.025,0.00625,412.40200000000004,3299.2160000000003,101.67625000000001,5.39925,Premium,0.002855235325224749,0.13914810117628845,Aman Resorts - fort worth,Aman Resorts,0,Business,0,0,False,,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.75,0.08333333333333333,0.08333333333333333,Exclusive Flash Sale Access,0,0,1,General Travelers,0.625,0.625,0.625,0.625
688312,27,25-34,F,False,True,US,fort worth,FTW,,2023-03-24,No Flight,7,9.714285714285714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,7.0,0.0,,,Investigators,,,0.0,0.0,0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.028571428571428574,0.028571428571428574,0.0,0.0,0.0,0.0,No Flight,0.0,0.17725709372312984,nan,nan,0,No Hotel,0,0,False,0.0,0,Digital Dreamers,Smart_Savings_Pack,0,1,0,0,0,0,1,1.0,0.0,0.0,20% Off First International Booking,0,0,0,Bargain and Price-Sensitive Travelers,1.0,1.0,1.0,1.0
688600,34,25-34,F,False,True,US,orlando,MCO,,2023-03-24,No Flight,7,6.571428571428571,1.1428571428571428,4.0,0.8571428571428571,0.0,0.14285714285714285,1,0,0.14285714285714285,0,7.0,0.0,CA,,Leisure,,,0.42857142857142855,0.0,1,0.0,0.0,0.2857142857142857,0.0,0.021428571428571432,0.0,124.71428571428571,873.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Extended Stay  - winnipeg,Extended Stay,0,Business,0,0,False,1.0,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.8571428571428572,0.02857142857142857,0.02857142857142857,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
689037,37,35-44,F,False,False,US,new york,JFK,JFK,2023-03-24,Single,7,15.714285714285714,2.7806122448979593,2.0,1.5714285714285714,0.42857142857142855,0.2857142857142857,2,5,0.42857142857142855,0,8.666666666666666,0.0,US,Allegiant Air,Leisure,Tuesday,Summer,1.2857142857142858,1278.142857142857,1,0.0,0.0,0.14285714285714285,0.2857142857142857,0.014285714285714287,0.021428571428571432,473.2300000000001,3312.6100000000006,182.8014285714286,0.0,Premium,0.0,0.13982949082569263,Radisson  - el paso,Radisson,0,Business,0,0,False,0.0,3,Budget Savvy Travelers,Flexible_Traveler_Deal,0,0,1,0,1,0,0,0.5714285714285714,0.14285714285714285,0.14285714285714285,General 5% Travel Discount,0,0,1,General Travelers,0.625,0.625,0.625,0.625
689374,55,55-65,F,True,True,US,san jose,SJC,SJC,2023-03-24,Single,8,14.0,0.35714285714285715,7.0,0.25,0.125,0.125,1,2,0.125,0,6.0,0.0,CA,Porter Airlines,Family,Saturday,Summer,0.5,452.875,1,0.0,0.0,0.0,0.125,0.0,0.00625,126.7975,1014.38,83.7975,0.0,Premium,0.0,0.18503450179409328,Wyndham - toronto,Wyndham,0,Budget,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.015625,0.015625,Extra 10% Off Next Domestic Booking,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
689456,25,25-34,F,False,False,US,los angeles,LAX,,2023-03-24,No Flight,8,10.875,1.40625,1.0,1.0,0.0,0.125,1,0,0.125,0,7.0,0.0,US,,Leisure,,,1.5,0.0,1,0.0,0.0,0.375,0.0,0.0375,0.0,393.0,3144.0,0.0,0.0,No Flight,0.0,0.17725709372312984,Rosewood - boston,Rosewood,0,Business,0,0,False,,1,Casual Occasional Travelers,Day_Trip_Deal,0,0,0,1,0,1,0,0.875,0.0625,0.0625,Free Flight with Hotel Stay,0,0,0,Domestic and Casual Travelers,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572
689624,28,25-34,F,True,False,CA,toronto,YYZ,YYZ,2023-03-24,Single,8,16.25,1.1770833333333333,0.0,1.25,0.375,0.25,2,6,0.375,0,7.0,0.0,US,AirTran Airways,Family,Friday,Spring,2.5,881.75,1,0.25,0.0,0.125,0.375,0.01875,0.018750000000000003,516.50875,4132.07,172.00875,0.0,Premium,0.0,0.1859791258856881,Radisson  - philadelphia,Radisson,0,Standard,1,0,False,,2,Global Leisure Explorers,Flexible_Traveler_Deal,1,0,0,0,0,0,0,0.625,0.375,0.375,General 5% Travel Discount,1,0,1,General Travelers,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
689984,20,16-24,F,True,False,US,philadelphia,PHL,PHL,2023-03-24,Single,8,13.75,1.7544642857142856,0.0,1.125,0.25,0.375,3,4,0.375,0,5.5,0.0015385044642857143,US,Air Canada,Family,Friday,Spring,2.0,335.5,1,0.125,0.0,0.125,0.125,0.03125,0.00625,281.5725,2252.58,67.26875,3.44625,Budget,0.006154017857142857,0.19918697874630079,Hilton - toronto,Hilton,0,Budget,0,0,False,,4,Elite Business Travelers,Premium_Traveler_Deal,1,0,0,0,0,0,0,0.625,0.375,0.375,Luxury Hotel Upgrade,1,1,0,Business Travelers,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
